LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_NAME,p3,lanes,len,fx,fy,lx,ly,R_link,mx,my,f1,x,y
1830054800,1830018003,1830472000,1,104,대청호수로,183,1,28.0200040618082,-0.5951124766725115,-16.621690291620325,1.003322611155454,-11.343378135701641,109.44522058438166,243127.9757613058,421028.19935607817,0.12598402682608403,243127.9757613058,421028.19935607817
1850315500,1850100303,1850284700,1,104,신갈마로,185,1,85.34811253170912,0.03787290141917765,-9.917060862004291,-0.10071262862766162,-0.01605055941035971,15.566827250520776,233025.05729368536,415816.0840551517,87.71613575267364,233025.05729368536,415816.0840551517
1870013102,1870320100,1870278400,1,104,오정로38번길,187,1,104.76114416846362,1.0231274198158644,1.4322546781040728,61.708229612908326,82.46998430177337,2571.9265892412445,237138.02925109697,417147.1323648128,0.0,237138.02925109697,417147.1323648128
1840183700,1840065901,1840004004,1,104,정생로,184,1,186.81823211319974,18.781400000676513,51.576799999922514,14.20893227806664,20.87613634543959,29.884677657169707,235826.68631613877,406493.87616817263,132.72981756577283,235826.68631613877,406493.87616817263
1860113300,1860040013,1860040306,4,104,가정로,186,4,344.21977106130095,-17.492420002177823,-1.6030758866108954,-198.44944753189338,37.39301948965294,118.3348437395885,232842.48828623473,420745.2350597455,60.44491409148422,232842.48828623473,420745.2350597455
1840127600,1840011004,1840041301,4,104,문화로,184,4,322.3345464942278,-57.5108267593896,-5.507272349728737,-60.087638431286905,-29.219725259114057,101.29389640486204,237162.16939416403,413366.2334735447,98.26840940324634,237162.16939416403,413366.2334735447
1870488104,1870295900,1870249000,1,104,동산초교로,187,1,136.44781691806335,-0.38889638709952123,51.77464722737204,-2.9253727484610863,11.8278864940512,73.95847071937901,238079.3233925851,416934.73222797655,8.537736462515939e-07,238079.3233925851,416934.73222797655
1850018618,1850453000,1850320300,1,104,괴곡길,185,1,279.91018480230537,2.972757382434793,7.154935761529487,49.2885878761881,166.8224299456342,43.65608872168788,232532.7182152469,410799.6475470917,1.2074182697257333e-06,232532.7182152469,410799.6475470917
1870089014,1870252200,1870266200,1,104,평촌2길,187,1,273.3609989172405,2.634492543002125,-57.700293077214155,48.52937280698097,-65.03851253946777,9.614944103825856,238821.30874013243,426697.34109026927,8.537736462515939e-07,238821.30874013243,426697.34109026927
1860212100,1865797402,1865796901,2,104,동서대로,186,2,84.58750170180696,-18.530455202184385,-0.1661309478804469,-66.05629537525238,0.029152882751077414,1246.1386956821732,230209.196779913,414964.30096547445,90.43011842985825,230209.196779913,414964.30096547445
1850046600,1850016503,1850016404,3,104,도산로,185,3,122.92621158318799,9.69237201087526,-35.014723214379046,0.4658689078059979,-1.2466638047480956,181.6196724897043,233984.22289844882,413261.9232797052,99.45169093758996,233984.22289844882,413261.9232797052
1860180805,1866310500,1866337700,1,104,성북로154번길,186,1,83.18227671183436,-13.301139507733751,14.903065234131645,-9.01423440760118,39.79370559885865,25.26679030433523,226376.43235254963,412214.323270182,0.0,226376.43235254963,412214.323270182
1850145200,1850044401,1850308600,3,104,둔산대로,185,3,361.1651397029033,-144.68550232087728,1.052407160110306,-39.04047903511673,0.284575144702103,826509.5277547509,234265.77981164277,418592.1174839927,0.03787208690856716,234265.77981164277,418592.1174839927
1870483902,1870317300,1870008810,1,104,한밭대로1009번길,187,1,98.5699665277012,1.0413379918027204,-10.666248039749917,0.8510292652063072,-19.249519276607316,24.40917617319754,236875.2170500001,417923.8677643809,86.9676789514643,236875.2170500001,417923.8677643809
1860606002,1866171200,1860053306,1,104,구즉로57번길,186,1,90.25482357293654,-62.78129999991506,23.761099999770522,-21.634522194653982,8.174799733387772,26071.000807007807,234450.02298890258,426351.68014986743,71.06876405482656,234450.02298890258,426351.68014986743
1860043503,1866294600,1860017503,1,104,도안대로589번길,186,1,77.26858071530607,2.591194363485556,-0.9312104415730573,72.47831250863965,-17.3031835371512,328.24843767885375,230559.97485907248,417257.6197134526,95.48095558896503,230559.97485907248,417257.6197134526
1850062600,1850003004,1850355000,3,104,도산로,185,3,137.3295381726637,-49.233250776771456,-52.57392005698057,-45.79297534376383,-41.456793822930194,218.0888573527347,235249.3448902599,415606.4322053412,87.83262051019972,235249.3448902599,415606.4322053412
1850056700,1850019402,1850019303,1,104,배재로233번길,185,1,109.97280506151778,104.26971820837935,-7.1004000239190646,5.458192401594715,-0.19319302722578868,559.1296350191943,233206.13703709655,414652.10510349803,84.1851216163974,233206.13703709655,414652.10510349803
1860133000,1860046901,1860047101,2,104,엑스포로,186,2,169.4155762150348,0.21759219557861798,55.16394103685161,-0.20670730964047834,33.88409821939422,1433.1720824753054,236327.98664634503,422780.6237785913,91.29889929148935,236327.98664634503,422780.6237785913
1860361800,1865850303,1865788703,1,104,학하남로,186,1,129.9020205701618,7.126529281871626,-10.459256931615528,38.37084703371511,-19.77968876902014,74.6509018461029,227236.41772084642,415717.40052068874,97.01471826225742,227236.41772084642,415717.40052068874
1860226700,1865801701,1860001203,3,104,도안동로,186,3,94.31653661949461,0.4425476193719078,1.673582780524157,0.3920701879833359,5.876667101343628,25.126738570033712,231254.35652618995,417089.3061421602,105.16225376547942,231254.35652618995,417089.3061421602
1860496100,1865896101,1866231900,2,104,구즉세종로,186,2,388.2577117650609,-4.978996546269627,0.43439528765156865,-185.83153407560894,82.19063995190663,184.20713544836735,233838.90793123527,427450.6802223321,0.0005502066082398461,233838.90793123527,427450.6802223321
1870153800,1870057104,1870056801,1,104,장동로278번길,187,1,120.35415140017786,-0.44009465648559853,0.41737492906395346,-2.7512355085927993,3.1032567577203736,154.5085309749238,239683.29212957385,424365.48874091345,95.30419720668138,239683.29212957385,424365.48874091345
1870479000,1870163804,1870203600,2,104,대덕대로1585번길,187,2,167.99244969680626,2.3076238490466494,-4.951620879641268,0.024473324592690915,-5.553952380490955,26.45228212384364,237978.2655247377,428502.90043424984,97.56202760723548,237978.2655247377,428502.90043424984
1850195607,1850326200,1850223400,1,104,장안로,185,1,262.50826684795646,23.05718354025157,30.33133353892481,-5.474397271522321,10.664221388287842,44.73591808676627,230579.71735822977,400347.54759392445,0.0,230579.71735822977,400347.54759392445
1860065800,1860024203,1860024701,1,104,문화원로146번길,186,1,156.79588732018905,-28.79177532880567,-20.797272268217057,-10.660236220428487,1.820179862785153,12.025612728760837,231643.42141955398,417783.3241899311,96.67438774920821,231643.42141955398,417783.3241899311
1830474300,1830006101,1830319400,1,104,산서로,183,1,135.4025533911702,6.666016641975148,5.757899291638751,1.488771318050567,2.2144515994004905,62.799264235666136,241265.48182733805,410062.9849261538,57.9208471595769,241265.48182733805,410062.9849261538
1840191200,1840006707,1840103100,1,104,유등천동로,184,1,85.43758536327468,5.592037737136707,10.590426513517741,38.900957383040804,62.3161208233214,172.48158405564996,234374.58155982292,411937.912147155,121.22271862015539,234374.58155982292,411937.912147155
1840016003,1840303900,1840325200,1,104,대전천서로,184,1,103.81475011286014,26.713253232184798,-34.93420603184495,33.36549476068467,-49.67164906812832,270.6565435074968,240405.74122076412,412028.0998784812,8.537736462515939e-07,240405.74122076412,412028.0998784812
1870002606,1870001716,1870001718,3,103,신탄진로,187,3,167.07349523119456,2.5232247317617293,-15.498196653323248,-0.6722915027930867,-30.77132976334542,142.2665614185396,237952.08763763407,422403.9812334442,1.8195889093964237,237952.08763763407,422403.9812334442
